Ad_ID,Campaign_Name,Clicks,Impressions,Impressions per conversion,Cost,Leads,Conversions,Conversion Rate,Cost per conversion,Sale_Amount,Ad_Date,Location,Device,Keyword
A2040,Data Analytcis Course,,4485,747.50,$220.30,14,6,,$36.72,"$1,801",2024/11/01,HYDERABAD,Mobile,data analytics course
A2041,Data Analytcis Course,164,4053,579.00,$245.26,28,7,0.043,$35.04,"$1,384",2024-11-01,hyderabad,Tablet,learn data analytics
A2042,Data Analytics Corse,146,5733,1911.00,$225.48,26,3,0.035,$75.16,"$1,658",2024/11/10,HYDERABAD,DESKTOP,online data analytic
A2043,Data Analytics Corse,181,3225,645.00,$190.25,22,5,0.028,$38.05,"$1,677",10-11-2024,hyderabad,Mobile,learn data analytics
A2044,Data Analytcis Course,156,4170,1390.00,$244.72,29,3,0.019,$81.57,"$1,962",20-11-2024,Hyderbad,desktop,data analitics online
A2045,Data Analytics Corse,182,4039,577.00,$240.35,12,7,0.038,$34.34,"$1,214",2024/11/13,Hyderbad,TABLET,data anaytics training
A2046,DataAnalyticsCourse,137,3150,1050.00,$184.36,19,3,0.041,$61.45,"$1,218",29-11-2024,hyderabad,TABLET,data analitics online
A2047,Data Analytics Corse,93,4498,1499.33,$237.67,27,3,0.032,$79.22,"$1,102",2024/11/30,hydrebad,mobile,online data analytic
A2048,Data Anlytics Corse,136,4683,936.60,$228.82,22,5,0.037,$45.76,"$1,493",19-11-2024,hyderabad,Desktop,learn data analytics
A2049,DataAnalyticsCourse,194,5620,562.00,$194.91,22,10,,$19.49,"$1,607",08-11-2024,hydrebad,TABLET,data analytics course
A2050,Data Anlytics Corse,,4653,930.60,$194.99,11,5,0.054,$39.00,"$1,928",2024-11-12,Hyderbad,Tablet,learn data analytics
A2051,Data Analytcis Course,181,3063,765.75,$191.03,15,4,0.022,$47.76,"$1,125",2024-11-21,hyderabad,desktop,data anaytics training
A2052,DataAnalyticsCourse,156,3273,409.13,$245.27,30,8,0.035,$30.66,,2024-11-05,hydrebad,Tablet,learn data analytics
A2053,Data Analytcis Course,128,4314,862.80,$181.68,28,5,,$36.34,"$1,456",2024-11-25,hydrebad,MOBILE,analytics for data
A2054,DataAnalyticsCourse,133,5945,990.83,$223.43,16,6,0.045,$37.24,"$1,329",2024-11-16,hyderabad,Tablet,data anaytics training
A2055,Data Analytcis Course,118,4794,1598.00,$233.49,,3,0.025,$77.83,"$1,707",27-11-2024,Hyderbad,Mobile,data analytics course
A2056,DataAnalyticsCourse,191,5227,871.17,$204.87,26,6,,$34.15,"$1,605",2024/11/20,Hyderbad,MOBILE,data analytics course
A2057,Data Analytcis Course,172,4850,1212.50,$242.33,27,4,0.023,$60.58,"$1,391",2024/11/21,Hyderbad,tablet,data analitics online
A2058,DataAnalyticsCourse,143,5314,590.44,$222.14,21,9,0.063,$24.68,,22-11-2024,hyderabad,Tablet,learn data analytics
A2059,Data Analytcis Course,110,4394,1464.67,$194.23,28,3,0.027,$64.74,"$1,394",2024-11-25,hydrebad,TABLET,analytics for data
A2060,Data Anlytics Corse,119,5820,582.00,$196.42,11,10,0.084,$19.64,"$1,707",22-11-2024,hydrebad,TABLET,learn data analytics
A2061,Data Anlytics Corse,178,5328,592.00,$201.90,20,9,0.051,$22.43,"$1,452",21-11-2024,hyderabad,Mobile,data analytics course
A2062,Data Analytcis Course,,3557,889.25,$190.84,17,4,,$47.71,"$1,925",28-11-2024,hydrebad,desktop,data analitics online
A2063,Data Analytics Corse,95,4050,810.00,$234.79,20,5,,$46.96,"$1,783",18-11-2024,hyderabad,MOBILE,data analitics online
A2064,Data Analytics Corse,198,3575,1191.67,$224.07,13,3,,$74.69,"$1,070",2024/11/09,Hyderbad,DESKTOP,data analitics online
A2065,Data Anlytics Corse,134,5570,1392.50,$233.77,15,4,0.03,$58.44,"$1,101",2024/11/27,hyderabad,mobile,data analytics course
A2066,Data Analytcis Course,83,4883,488.30,$228.30,29,10,,$22.83,"$1,456",2024-11-07,hydrebad,mobile,learn data analytics
A2067,Data Analytcis Course,187,4753,1584.33,$236.03,13,3,0.054,$78.68,"$1,906",2024-11-18,hydrebad,DESKTOP,data analitics online
A2068,Data Anlytics Corse,81,5653,706.63,$245.33,23,8,0.099,$30.67,"$1,248",2024-11-26,hyderabad,Mobile,data analitics online
A2069,DataAnalyticsCourse,144,5750,718.75,$184.37,19,8,0.056,$23.05,"$1,098",2024/11/26,hydrebad,Desktop,learn data analytics
A2070,Data Analytcis Course,161,5766,720.75,$221.93,10,8,0.05,$27.74,"$1,830",2024/11/13,hydrebad,Tablet,online data analytic
A2071,Data Anlytics Corse,90,4424,1106.00,$219.77,10,4,,$54.94,"$1,396",08-11-2024,Hyderbad,Desktop,data analitics online
A2072,Data Analytics Corse,128,5043,630.38,$231.72,26,8,0.062,$28.97,"$1,508",2024-11-26,HYDERABAD,TABLET,analytics for data
A2073,Data Analytcis Course,195,4529,647.00,$200.36,25,7,0.034,$28.62,"$1,343",2024-11-30,Hyderbad,TABLET,data anaytics training
A2074,Data Analytcis Course,160,5751,1437.75,,28,4,0.04,,"$1,802",2024-11-22,HYDERABAD,Mobile,learn data analytics
A2075,DataAnalyticsCourse,176,4518,451.80,$237.95,17,10,0.057,$23.80,"$1,933",2024-11-11,HYDERABAD,desktop,analytics for data
A2076,Data Analytcis Course,157,5201,650.13,$228.72,14,8,0.051,$28.59,"$1,458",2024/11/09,hyderabad,mobile,data analitics online
A2077,DataAnalyticsCourse,104,4735,789.17,$233.95,19,6,0.058,$38.99,"$1,493",2024/11/23,hyderabad,MOBILE,learn data analytics
A2078,Data Analytcis Course,117,3014,#DIV/0!,$242.24,12,,,#DIV/0!,"$1,432",29-11-2024,HYDERABAD,Mobile,learn data analytics
A2079,Data Anlytics Corse,138,5506,917.67,$192.89,27,6,0.043,$32.15,"$1,261",2024-11-02,hydrebad,tablet,learn data analytics
A2080,Data Analytcis Course,84,3758,751.60,$232.56,26,5,0.06,$46.51,"$1,384",06-11-2024,Hyderbad,DESKTOP,data analytics course
A2081,Data Analytcis Course,102,4460,743.33,$182.23,15,6,0.059,$30.37,"$1,849",14-11-2024,HYDERABAD,TABLET,data analitics online
A2082,Data Anlytics Corse,122,5518,1839.33,$202.00,27,3,0.025,$67.33,"$1,884",11-11-2024,hydrebad,tablet,analytics for data
A2083,Data Analytics Corse,198,5542,554.20,$234.62,10,10,0.051,$23.46,"$1,605",2024/11/27,HYDERABAD,Tablet,online data analytic
A2084,Data Analytics Corse,152,5678,1419.50,$204.41,22,4,,$51.10,"$1,794",20-11-2024,hydrebad,desktop,online data analytic
A2085,DataAnalyticsCourse,147,4608,768.00,$180.04,20,6,0.041,$30.01,"$1,351",21-11-2024,hydrebad,desktop,data analitics online
A2086,Data Analytics Corse,108,5448,544.80,$230.17,12,10,0.052,$23.02,"$1,039",2024-11-19,hyderabad,DESKTOP,data analytics course
A2087,Data Anlytics Corse,137,5261,1052.20,$196.48,23,5,0.036,$39.30,"$1,227",2024-11-26,Hyderbad,Tablet,data anaytics training
A2088,Data Analytics Corse,131,,,$209.38,16,9,0.069,$23.26,"$1,645",2024-11-12,hydrebad,Mobile,data analitics online
A2089,Data Analytcis Course,80,3760,940.00,$236.82,13,4,0.05,$59.21,"$1,927",2024-11-21,Hyderbad,Desktop,learn data analytics
A2090,Data Analytics Corse,114,4157,593.86,$248.56,10,7,0.061,$35.51,"$1,671",2024-11-10,hyderabad,DESKTOP,analytics for data
A2091,Data Anlytics Corse,123,4580,654.29,$223.00,15,7,0.057,$31.86,"$1,614",18-11-2024,hydrebad,mobile,analytics for data
A2092,Data Analytcis Course,168,4068,813.60,$233.54,23,5,0.03,$46.71,"$1,636",2024-11-27,hyderabad,MOBILE,analytics for data
A2093,Data Anlytics Corse,180,3072,341.33,$218.47,28,9,0.05,$24.27,"$1,200",06-11-2024,HYDERABAD,Mobile,learn data analytics
A2094,Data Anlytics Corse,117,5379,1793.00,$240.68,18,3,0.038,$80.23,"$1,361",2024/11/06,hyderabad,Tablet,analytics for data
A2095,Data Anlytics Corse,103,4885,488.50,$221.05,21,10,0.097,$22.11,,2024-11-25,Hyderbad,Mobile,online data analytic
A2096,Data Analytics Corse,140,5859,651.00,$211.08,26,9,0.064,$23.45,"$1,276",2024-11-15,hyderabad,DESKTOP,data anaytics training
A2097,Data Analytcis Course,158,4574,571.75,$198.90,21,8,,$24.86,"$1,706",04-11-2024,HYDERABAD,desktop,learn data analytics
A2098,Data Anlytics Corse,162,5911,844.43,$232.03,12,7,0.043,$33.15,"$1,613",09-11-2024,Hyderbad,tablet,data analitics online
A2099,Data Anlytics Corse,122,3440,1146.67,$206.78,20,3,0.025,$68.93,"$1,222",2024/11/24,Hyderbad,tablet,online data analytic
A2100,Data Analytcis Course,89,4319,431.90,$198.79,23,10,0.112,$19.88,"$1,980",16-11-2024,Hyderbad,mobile,learn data analytics
A2101,DataAnalyticsCourse,119,3956,791.20,$188.53,20,5,0.044,$37.71,"$1,311",15-11-2024,Hyderbad,TABLET,data anaytics training
A2102,Data Anlytics Corse,155,4220,1406.67,$200.81,20,3,0.019,$66.94,"$1,199",30-11-2024,HYDERABAD,Mobile,data analytics course
A2103,Data Analytcis Course,,3692,923.00,$243.60,30,4,,$60.90,"$1,954",2024-11-01,Hyderbad,mobile,analytics for data
A2104,Data Analytics Corse,179,4188,465.33,$231.23,25,9,0.05,$25.69,"$1,936",19-11-2024,hyderabad,Mobile,online data analytic
A2105,Data Anlytics Corse,194,,#DIV/0!,$217.93,29,,,#DIV/0!,"$1,457",2024/11/25,hydrebad,Mobile,data analytics course
A2106,DataAnalyticsCourse,101,3401,1133.67,$194.12,27,3,0.03,$64.71,"$1,721",2024-11-11,Hyderbad,Mobile,learn data analytics
A2107,DataAnalyticsCourse,110,3382,563.67,$249.88,17,6,0.044,$41.65,"$1,327",2024/11/22,hydrebad,mobile,learn data analytics
A2108,DataAnalyticsCourse,179,5366,596.22,$204.50,20,9,0.05,$22.72,"$1,510",22-11-2024,Hyderbad,Tablet,data analitics online
A2109,Data Analytcis Course,193,4611,461.10,$197.28,27,10,0.034,$19.73,"$1,701",29-11-2024,Hyderbad,MOBILE,data analytics course
A2110,Data Analytcis Course,188,4447,555.88,$234.18,14,8,0.045,$29.27,"$1,449",2024-11-17,Hyderbad,Mobile,analytics for data
A2111,Data Analytics Corse,,4075,582.14,$211.41,11,7,,$30.20,"$1,764",2024/11/08,HYDERABAD,TABLET,data analitics online
A2112,Data Analytcis Course,177,4230,1057.50,$213.46,15,4,0.023,$53.37,"$1,389",2024-11-06,hyderabad,Desktop,analytics for data
A2113,Data Anlytics Corse,152,3729,532.71,$214.23,22,7,0.047,$30.60,"$2,000",20-11-2024,HYDERABAD,tablet,analytics for data
A2114,Data Anlytics Corse,168,4710,523.33,$214.49,15,9,0.054,$23.83,"$1,466",24-11-2024,hydrebad,MOBILE,data anaytics training
A2115,Data Analytics Corse,171,5332,1777.33,$229.69,11,3,0.018,$76.56,"$1,685",03-11-2024,HYDERABAD,Mobile,data analytics course
A2116,DataAnalyticsCourse,150,3833,383.30,$202.55,29,10,,$20.26,"$1,509",10-11-2024,Hyderbad,tablet,learn data analytics
A2117,Data Analytics Corse,,4833,537.00,$193.96,23,9,,$21.55,"$1,987",2024-11-16,HYDERABAD,mobile,online data analytic
A2118,Data Analytcis Course,174,4720,472.00,,25,10,,,"$1,209",21-11-2024,HYDERABAD,Tablet,analytics for data
A2119,Data Anlytics Corse,127,3131,#DIV/0!,$227.93,24,,,#DIV/0!,"$1,571",14-11-2024,hyderabad,desktop,data anaytics training
A2120,DataAnalyticsCourse,148,5147,1286.75,$244.42,18,4,0.045,$61.11,"$1,348",30-11-2024,hydrebad,desktop,data analitics online
A2121,DataAnalyticsCourse,112,5288,528.80,$246.27,26,10,0.089,$24.63,,2024/11/10,Hyderbad,MOBILE,data anaytics training
A2122,Data Anlytics Corse,184,3908,558.29,$240.68,15,7,,$34.38,"$1,332",2024-11-23,hyderabad,Tablet,analytics for data
A2123,Data Anlytics Corse,116,3380,375.56,$196.75,23,9,0.033,$21.86,"$1,434",2024-11-06,HYDERABAD,Mobile,analytics for data
A2124,Data Analytcis Course,152,3948,789.60,$189.73,17,5,0.053,$37.95,"$1,851",2024-11-26,hyderabad,mobile,analytics for data
A2125,Data Analytcis Course,197,3741,415.67,$210.33,24,9,0.046,$23.37,"$1,883",26-11-2024,hydrebad,DESKTOP,data analytics course
A2126,Data Anlytics Corse,115,5836,972.67,$233.52,21,6,0.052,$38.92,"$1,301",2024-11-08,HYDERABAD,MOBILE,learn data analytics
A2127,Data Anlytics Corse,192,3381,483.00,$219.26,28,7,0.036,$31.32,"$1,377",2024/11/15,hydrebad,mobile,online data analytic
A2128,Data Anlytics Corse,88,5781,963.50,$246.82,21,6,0.057,$41.14,"$1,020",2024-11-25,Hyderbad,Tablet,data analitics online
A2129,Data Anlytics Corse,134,4707,588.38,$239.90,29,8,0.06,$29.99,"$1,383",2024/11/24,HYDERABAD,MOBILE,learn data analytics
A2130,DataAnalyticsCourse,160,5611,561.10,$216.65,21,10,0.047,$21.67,"$1,714",30-11-2024,hyderabad,TABLET,learn data analytics
A2131,Data Analytics Corse,195,3174,453.43,$218.06,12,7,0.036,$31.15,"$1,476",25-11-2024,Hyderbad,Mobile,online data analytic
A2132,Data Analytics Corse,142,5076,725.14,$190.49,22,7,0.049,$27.21,"$1,509",2024/11/20,hydrebad,mobile,learn data analytics
A2133,Data Analytcis Course,81,5942,#DIV/0!,$236.07,15,,,#DIV/0!,"$1,288",12-11-2024,hydrebad,DESKTOP,online data analytic
A2134,Data Analytics Corse,,4234,1058.50,$201.93,16,4,,$50.48,"$1,462",2024/11/25,Hyderbad,MOBILE,analytics for data
A2135,Data Analytcis Course,115,3963,440.33,$225.32,22,9,0.078,$25.04,"$1,622",01-11-2024,hyderabad,Desktop,data analitics online
A2136,Data Analytics Corse,172,4349,869.80,$243.53,28,5,0.049,$48.71,"$1,195",2024-11-13,Hyderbad,Tablet,online data analytic
A2137,Data Anlytics Corse,91,5294,756.29,$245.21,21,7,,$35.03,"$1,227",2024/11/26,hyderabad,DESKTOP,online data analytic
A2138,Data Analytics Corse,166,5381,768.71,$246.52,21,7,0.042,$35.22,"$1,579",2024/11/09,hydrebad,DESKTOP,data anaytics training
A2139,DataAnalyticsCourse,155,3052,508.67,$199.46,13,6,0.046,$33.24,"$1,362",2024/11/01,HYDERABAD,mobile,data anaytics training
A2140,Data Anlytics Corse,127,4634,662.00,$218.04,26,7,0.055,$31.15,"$1,410",2024-11-02,Hyderbad,tablet,learn data analytics
A2141,Data Anlytics Corse,94,5564,927.33,$203.88,22,6,0.064,$33.98,,2024/11/14,Hyderbad,DESKTOP,data anaytics training
A2142,DataAnalyticsCourse,90,5196,649.50,$192.83,21,8,0.089,$24.10,"$1,783",2024/11/07,hydrebad,DESKTOP,data analytics course
A2143,Data Analytcis Course,161,5749,1437.25,$203.25,12,4,0.025,$50.81,,2024-11-28,hyderabad,tablet,online data analytic
A2144,Data Analytics Corse,157,5483,913.83,$245.31,24,6,0.038,$40.89,,2024-11-22,Hyderbad,Mobile,analytics for data
A2145,Data Analytcis Course,157,4093,511.63,$202.85,27,8,0.051,$25.36,"$1,370",03-11-2024,Hyderbad,Mobile,analytics for data
A2146,Data Anlytics Corse,179,4459,891.80,$181.70,27,5,0.041,$36.34,"$1,320",2024/11/13,Hyderbad,TABLET,data analitics online
A2147,Data Analytics Corse,165,5937,989.50,$220.65,23,6,0.036,$36.78,"$1,576",2024-11-04,HYDERABAD,MOBILE,analytics for data
A2148,DataAnalyticsCourse,167,4475,895.00,$231.64,13,5,0.051,$46.33,"$1,750",2024/11/03,Hyderbad,desktop,online data analytic
A2149,Data Anlytics Corse,126,4212,526.50,$182.54,29,8,0.063,$22.82,"$1,066",19-11-2024,hydrebad,MOBILE,online data analytic
A2150,DataAnalyticsCourse,134,4506,901.20,$220.09,13,5,,$44.02,"$1,745",2024-11-29,Hyderbad,Mobile,data analitics online
A2151,Data Analytics Corse,142,3147,629.40,$190.93,13,5,,$38.19,"$1,740",2024-11-05,Hyderbad,Mobile,learn data analytics
A2152,Data Analytics Corse,,4387,1462.33,$198.93,22,3,,$66.31,"$1,629",2024/11/11,HYDERABAD,Desktop,learn data analytics
A2153,DataAnalyticsCourse,163,5948,1982.67,$184.84,12,3,0.049,$61.61,"$1,248",11-11-2024,Hyderbad,TABLET,data anaytics training
A2154,Data Anlytics Corse,171,4855,809.17,$235.23,25,6,0.035,$39.21,,2024-11-21,hydrebad,Desktop,data analytics course
A2155,Data Analytics Corse,97,4674,467.40,$221.39,15,10,0.047,$22.14,"$1,332",2024-11-07,Hyderbad,tablet,data analytics course
A2156,Data Anlytics Corse,176,3336,370.67,$193.72,15,9,,$21.52,"$1,696",12-11-2024,HYDERABAD,tablet,learn data analytics
A2157,Data Anlytics Corse,129,5839,973.17,$213.72,10,6,,$35.62,"$1,476",2024-11-18,HYDERABAD,DESKTOP,analytics for data
A2158,Data Analytcis Course,178,3943,657.17,$217.96,29,6,0.034,$36.33,"$1,037",2024-11-15,Hyderbad,Mobile,learn data analytics
A2159,Data Analytics Corse,111,3787,378.70,$215.48,15,10,,$21.55,"$1,660",2024/11/14,HYDERABAD,Tablet,online data analytic
A2160,DataAnalyticsCourse,156,4196,839.20,$192.96,11,5,,$38.59,"$1,504",2024-11-26,hyderabad,mobile,learn data analytics
A2161,Data Anlytics Corse,,3408,681.60,$193.07,20,5,0.042,$38.61,"$1,412",2024/11/19,HYDERABAD,Tablet,data analytics course
A2162,Data Analytcis Course,145,4982,996.40,$203.33,29,5,0.045,$40.67,"$1,555",2024/11/23,hydrebad,TABLET,data anaytics training
A2163,Data Analytics Corse,156,5509,1377.25,$185.39,29,4,0.044,$46.35,"$1,649",2024-11-18,Hyderbad,MOBILE,data analitics online
A2164,Data Analytcis Course,127,3797,542.43,$214.67,20,7,0.055,$30.67,"$1,735",2024/11/13,HYDERABAD,Desktop,analytics for data
A2165,DataAnalyticsCourse,121,5064,562.67,$246.78,13,9,0.074,$27.42,"$1,268",01-11-2024,hydrebad,Tablet,online data analytic
A2166,Data Anlytics Corse,98,4217,1054.25,$234.16,17,4,,$58.54,"$1,556",11-11-2024,Hyderbad,TABLET,learn data analytics
A2167,DataAnalyticsCourse,156,3315,331.50,$223.22,14,10,0.064,$22.32,"$1,581",2024-11-20,Hyderbad,Mobile,online data analytic
A2168,Data Anlytics Corse,191,4017,1004.25,$203.52,,4,0.021,$50.88,,2024/11/30,Hyderbad,MOBILE,online data analytic
A2169,Data Analytics Corse,193,5094,1698.00,$205.53,18,3,0.016,$68.51,"$1,451",2024/11/07,hyderabad,MOBILE,data analitics online
A2170,Data Anlytics Corse,167,,,$244.62,11,9,,$27.18,"$1,465",2024-11-10,Hyderbad,TABLET,data analitics online
A2171,Data Analytics Corse,177,5449,1089.80,$190.53,10,5,0.028,$38.11,"$1,257",2024/11/19,hydrebad,mobile,data analytics course
A2172,Data Anlytics Corse,175,5732,1910.67,$208.46,25,3,0.017,$69.49,"$1,579",2024/11/11,Hyderbad,tablet,data analitics online
A2173,Data Analytics Corse,122,4678,1169.50,$248.70,25,4,0.031,$62.18,"$1,744",11-11-2024,HYDERABAD,DESKTOP,data analytics course
A2174,DataAnalyticsCourse,121,4088,1362.67,$223.85,19,3,0.025,$74.62,"$1,248",2024/11/26,HYDERABAD,Mobile,online data analytic
A2175,Data Analytics Corse,125,4528,503.11,$186.60,10,9,0.072,$20.73,"$1,167",2024-11-06,Hyderbad,DESKTOP,data anaytics training
A2176,Data Analytcis Course,81,3946,563.71,$202.95,10,7,0.046,$28.99,"$1,970",2024-11-27,HYDERABAD,Mobile,data anaytics training
A2177,DataAnalyticsCourse,112,4486,1495.33,$249.23,28,3,0.027,$83.08,"$1,572",2024-11-26,hydrebad,DESKTOP,analytics for data
A2178,Data Analytcis Course,152,5290,1322.50,$182.01,24,4,,$45.50,"$1,673",05-11-2024,hyderabad,MOBILE,analytics for data
A2179,Data Analytcis Course,134,5163,1032.60,$245.40,26,5,0.047,$49.08,,2024/11/14,hyderabad,tablet,analytics for data
A2180,Data Analytcis Course,111,3978,795.60,$192.14,19,5,0.045,$38.43,"$1,500",06-11-2024,Hyderbad,DESKTOP,analytics for data
A2181,DataAnalyticsCourse,194,4217,421.70,$187.34,12,10,0.052,$18.73,"$1,669",2024/11/07,Hyderbad,tablet,data anaytics training
A2182,Data Analytics Corse,150,5907,843.86,$241.80,25,7,0.047,$34.54,"$1,430",2024/11/11,hydrebad,DESKTOP,data analitics online
A2183,Data Analytics Corse,100,5970,663.33,$224.79,13,9,0.09,$24.98,"$1,895",2024-11-15,Hyderbad,MOBILE,data anaytics training
A2184,Data Analytcis Course,186,5142,1285.50,$236.20,18,4,,$59.05,"$1,990",2024/11/24,Hyderbad,TABLET,data analitics online
A2185,Data Analytics Corse,130,3715,464.38,$243.34,12,8,0.062,$30.42,"$1,482",2024-11-01,HYDERABAD,DESKTOP,data analitics online
A2186,Data Analytics Corse,158,4192,419.20,$186.25,27,10,,$18.63,"$1,968",06-11-2024,HYDERABAD,tablet,online data analytic
A2187,Data Anlytics Corse,155,5121,640.13,$248.16,22,8,0.052,$31.02,"$1,027",2024/11/06,Hyderbad,TABLET,online data analytic
A2188,Data Analytcis Course,190,5984,997.33,$209.35,14,6,0.032,$34.89,"$1,964",06-11-2024,Hyderbad,Desktop,data analytics course
A2189,DataAnalyticsCourse,191,3220,536.67,$183.33,20,6,0.051,$30.56,"$1,942",2024/11/28,HYDERABAD,TABLET,data anaytics training
A2190,Data Analytics Corse,145,5761,1920.33,$202.07,17,3,0.021,$67.36,"$1,037",2024-11-13,Hyderbad,Mobile,data analitics online
A2191,Data Analytcis Course,102,5683,710.38,$188.73,28,8,0.078,$23.59,"$1,623",2024/11/16,HYDERABAD,tablet,analytics for data
A2192,DataAnalyticsCourse,86,5238,1746.00,$217.28,13,3,,$72.43,"$1,610",2024-11-22,HYDERABAD,DESKTOP,data analitics online
A2193,Data Anlytics Corse,115,5116,1705.33,$227.76,24,3,0.041,$75.92,"$1,748",2024-11-15,HYDERABAD,desktop,learn data analytics
A2194,Data Anlytics Corse,83,4476,559.50,$204.88,27,8,,$25.61,"$1,359",2024/11/02,Hyderbad,TABLET,online data analytic
A2195,Data Anlytics Corse,178,3461,692.20,$238.96,16,5,0.028,$47.79,"$1,321",2024-11-16,hyderabad,mobile,learn data analytics
A2196,Data Analytics Corse,148,5080,846.67,$191.92,12,6,0.058,$31.99,"$1,070",2024/11/17,Hyderbad,TABLET,data analytics course
A2197,Data Analytcis Course,,3334,333.40,$223.21,14,10,0.048,$22.32,"$1,317",03-11-2024,hydrebad,TABLET,data analytics course
A2198,DataAnalyticsCourse,101,5166,1033.20,$203.74,30,5,0.05,$40.75,"$1,763",2024/11/13,HYDERABAD,DESKTOP,data anaytics training
A2199,DataAnalyticsCourse,113,5642,806.00,$245.69,19,7,0.062,$35.10,"$1,366",20-11-2024,hydrebad,MOBILE,data anaytics training
A2200,Data Anlytics Corse,97,5552,925.33,$228.97,14,6,0.062,$38.16,"$1,304",2024-11-07,HYDERABAD,DESKTOP,analytics for data
A2201,Data Analytcis Course,155,3662,915.50,$208.16,23,4,0.026,$52.04,"$1,913",2024-11-27,hyderabad,desktop,online data analytic
A2202,DataAnalyticsCourse,109,5187,741.00,$222.69,17,7,,$31.81,"$1,690",23-11-2024,hydrebad,TABLET,learn data analytics
A2203,Data Anlytics Corse,181,3647,607.83,$227.37,30,6,0.033,$37.90,"$1,412",2024-11-30,HYDERABAD,Desktop,data analytics course
A2204,Data Analytics Corse,131,3626,1208.67,$193.68,27,3,0.05,$64.56,,25-11-2024,hydrebad,Tablet,data analitics online
A2205,Data Analytics Corse,,5650,1883.33,$225.22,26,3,,$75.07,"$1,774",02-11-2024,hyderabad,DESKTOP,online data analytic
A2206,Data Analytcis Course,109,5219,1739.67,$215.76,15,3,0.028,$71.92,"$1,408",18-11-2024,hyderabad,TABLET,learn data analytics
A2207,DataAnalyticsCourse,191,3333,666.60,$187.71,13,5,0.026,$37.54,"$1,360",2024-11-26,hyderabad,Desktop,learn data analytics
A2208,Data Analytics Corse,101,4435,443.50,$222.49,11,10,0.099,$22.25,"$1,277",2024-11-21,Hyderbad,MOBILE,data anaytics training
A2209,Data Analytcis Course,152,5204,743.43,$210.28,11,7,0.046,$30.04,,2024-11-23,hydrebad,MOBILE,online data analytic
A2210,Data Analytcis Course,164,3856,964.00,$241.65,27,4,0.024,$60.41,"$1,786",21-11-2024,Hyderbad,desktop,data anaytics training
A2211,Data Analytcis Course,83,4143,414.30,$203.11,23,10,,$20.31,"$1,517",2024/11/26,Hyderbad,MOBILE,learn data analytics
A2212,Data Analytics Corse,199,5895,1473.75,$239.59,21,4,0.02,$59.90,"$1,592",2024-11-30,hydrebad,mobile,data anaytics training
A2213,DataAnalyticsCourse,141,4039,673.17,$205.80,28,6,,$34.30,"$1,220",2024-11-08,HYDERABAD,DESKTOP,data analitics online
A2214,Data Analytcis Course,131,4773,681.86,$215.36,26,7,0.053,$30.77,"$1,363",2024-11-08,Hyderbad,tablet,data analitics online
A2215,DataAnalyticsCourse,,5360,765.71,$229.38,30,7,,$32.77,"$1,896",2024/11/19,hyderabad,tablet,learn data analytics
A2216,DataAnalyticsCourse,164,5380,1076.00,$223.15,13,5,0.047,$44.63,"$1,661",23-11-2024,HYDERABAD,desktop,analytics for data
A2217,Data Anlytics Corse,149,3323,830.75,$197.76,23,4,0.027,$49.44,"$1,181",2024-11-17,hydrebad,MOBILE,data analitics online
A2218,Data Analytics Corse,112,3870,645.00,$215.05,26,6,0.054,$35.84,"$1,483",2024-11-03,hyderabad,desktop,learn data analytics
A2219,Data Anlytics Corse,139,4486,1121.50,$205.46,28,4,0.058,$51.37,"$1,853",24-11-2024,hydrebad,tablet,online data analytic
A2220,Data Anlytics Corse,105,3384,423.00,$240.41,26,8,0.057,$30.05,"$1,399",2024/11/03,hydrebad,DESKTOP,data analitics online
A2221,DataAnalyticsCourse,83,5066,#DIV/0!,$236.91,22,,,#DIV/0!,,2024-11-21,Hyderbad,DESKTOP,learn data analytics
A2222,Data Analytcis Course,127,5947,1982.33,$209.67,27,3,0.024,$69.89,"$1,155",2024-11-28,Hyderbad,Desktop,learn data analytics
A2223,Data Analytcis Course,133,4286,476.22,$216.16,18,9,0.054,$24.02,"$1,839",08-11-2024,Hyderbad,DESKTOP,data analitics online
A2224,Data Analytics Corse,197,5733,1146.60,$185.09,14,5,0.025,$37.02,"$1,295",2024/11/05,hydrebad,tablet,data anaytics training
A2225,Data Analytcis Course,125,5103,729.00,$221.93,30,7,0.052,$31.70,"$1,398",08-11-2024,hyderabad,Tablet,analytics for data
A2226,Data Analytcis Course,147,5228,580.89,$210.94,12,9,,$23.44,"$1,784",2024-11-28,hydrebad,Desktop,data anaytics training
A2227,Data Analytcis Course,153,3666,916.50,$198.40,16,4,0.026,$49.60,"$1,820",2024/11/20,hydrebad,mobile,learn data analytics
A2228,DataAnalyticsCourse,196,3440,688.00,$212.98,15,5,0.026,$42.60,"$1,539",2024-11-26,hyderabad,TABLET,learn data analytics
A2229,Data Anlytics Corse,87,3031,433.00,$234.25,17,7,0.08,$33.46,"$1,167",2024-11-05,HYDERABAD,Desktop,data analitics online
A2230,DataAnalyticsCourse,151,5957,744.63,$188.22,15,8,0.053,$23.53,"$1,468",2024-11-25,hyderabad,tablet,analytics for data
A2231,Data Analytcis Course,93,4689,1172.25,$197.54,15,4,0.043,$49.39,"$1,073",25-11-2024,hyderabad,mobile,data analitics online
